source;target;weight
Spain;France;136780.821
Spain;France;136780.821
Turkey;Israel;76103
Turkey;Israel;76103
Malawi;United Rep. of Tanzania;4676.815
Malawi;United Rep. of Tanzania;3943.457
Malawi;United Rep. of Tanzania;733.358
Poland;Netherlands;60969
Poland;Netherlands;60969
Spain;Netherlands;33213.423
Spain;Netherlands;33213.423
Lithuania;Estonia;90
Lithuania;Estonia;90
France;Germany;20198.384
France;Germany;20198.384
Italy;Germany;2269.295
Italy;Germany;2269.295
Poland;Germany;42458662
Poland;Germany;384749
Poland;Germany;1910693
Poland;Germany;40163220
Switzerland;Germany;15174.43
Switzerland;Germany;15174.43
Italy;Czechia;319.458
Italy;Czechia;319.458
Poland;Czechia;15293239
Poland;Czechia;60718
Poland;Czechia;9374274
Poland;Czechia;5846014
Poland;Czechia;12233
Poland;Italy;8983
Poland;Italy;8983
Poland;Serbia;222157
Poland;Serbia;222157
Lithuania;Russian Federation;129
Lithuania;Russian Federation;129
Lesotho;South Africa;7487.167
Lesotho;South Africa;15.672
Lesotho;South Africa;7471.495
Brazil;Argentina;34710
Brazil;Argentina;22750
Brazil;Argentina;11960
Zimbabwe;Congo (Democratic Republic);1031800
Zimbabwe;Congo (Democratic Republic);1031800
Poland;Denmark;309408
Poland;Denmark;309408
France;Lithuania;762.966
France;Lithuania;762.966
Poland;Lithuania;29439
Poland;Lithuania;29439
France;Switzerland;1669.696
France;Switzerland;1669.696
Italy;Switzerland;60764.842
Italy;Switzerland;60764.842
France;Spain;7266.458
France;Spain;7266.458
Italy;Spain;1191.74
Italy;Spain;1191.74
Poland;Spain;366426
Poland;Spain;366426
Italy;Hungary;230.781
Italy;Hungary;230.781
Poland;Hungary;6363124
Poland;Hungary;4268603
Poland;Hungary;2094521
France;Luxembourg;4017.865
France;Luxembourg;4017.865
Italy;Slovakia;23.961
Italy;Slovakia;23.961
Poland;Slovakia;11458975
Poland;Slovakia;6782
Poland;Slovakia;9823987
Poland;Slovakia;1628206
Italy;Singapore;1621.775
Italy;Singapore;1621.775
Poland;North Macedonia;158865
Poland;North Macedonia;158865
Turkey;Greece;8258
Turkey;Greece;8258
Poland;Ukraine;2447042
Poland;Ukraine;2447042
Italy;Poland;3633.229
Lithuania;Poland;8421
Italy;Poland;3560.085
Lithuania;Poland;8421
Italy;Poland;73.144
Switzerland;Poland;3.966
Switzerland;Poland;3.966
France;Belgium;1447464.097
France;Belgium;1273338.976
France;Belgium;174125.121
Poland;Belgium;3014
Poland;Belgium;3014
Italy;Finland;47.922
Italy;Finland;47.922
Poland;Finland;2657513
Poland;Finland;2657513
Poland;Ireland;3361920
Poland;Ireland;3361920
Poland;Norway;1347449
Poland;Norway;1347449
Italy;Slovenia;3425.148
Italy;Slovenia;2972.413
Italy;Slovenia;452.735
Poland;Slovenia;62533
Poland;Slovenia;62533
Poland;Sweden;882081
Poland;Sweden;828345
Poland;Sweden;53736
Ireland;United Kingdom;14883.502
Italy;United Kingdom;224.476
Italy;United Kingdom;206.82
Ireland;United Kingdom;14883.502
Italy;United Kingdom;17.655
Poland;United Kingdom;600081
Poland;United Kingdom;600081
Poland;Portugal;150158
Poland;Portugal;150158
Spain;Portugal;407042.208
Spain;Portugal;388629.063
Spain;Portugal;18413.145
Italy;Albania;468767.264
Italy;Albania;468767.264
Zimbabwe;Zambia;95314831.75
Zimbabwe;Zambia;95314831.75
Turkey;Cyprus;395
Turkey;Cyprus;113
Turkey;Cyprus;282
Poland;Austria;17134738
Poland;Austria;7146612
Poland;Austria;9984530
Poland;Austria;3596
Italy;France;49182.9
Italy;France;27851.394
Italy;France;21331.507
Spain;France;218304.077
Spain;France;115506.268
Spain;France;102797.81
Turkey;Israel;32982
Turkey;Israel;32982
Poland;Libya;19
Poland;Libya;19
Malawi;United Rep. of Tanzania;48471.084
Malawi;United Rep. of Tanzania;48471.084
France;Netherlands;7504.806
France;Netherlands;7504.806
Spain;Netherlands;25797.062
Spain;Netherlands;25797.062
France;Germany;23735.163
France;Germany;9390.151
France;Germany;14345.013
Italy;Germany;4026.692
Italy;Germany;4026.692
Poland;Germany;39064045
Poland;Germany;252626
Poland;Germany;2527451
Poland;Germany;36283521
Poland;Germany;447
Spain;Germany;148274.715
Spain;Germany;148274.715
Switzerland;Germany;14192.984
Switzerland;Germany;14192.984
Italy;Czechia;775.577
Italy;Czechia;775.577
Poland;Czechia;14185193
Poland;Czechia;69234
Poland;Czechia;8471196
Poland;Czechia;5597702
Poland;Czechia;47061
France;Italy;39324.881
France;Italy;538.49
France;Italy;38786.392
Poland;Serbia;219801
Romania;Serbia;321491.74
Poland;Serbia;219801
Romania;Serbia;321491.74
Lithuania;Russian Federation;131
Lithuania;Russian Federation;131
Spain;Russian Federation;10800.833
Spain;Russian Federation;10800.833
Lesotho;South Africa;1427.12
Lesotho;South Africa;16.526
Lesotho;South Africa;1410.594
Brazil;Argentina;10815
Brazil;Argentina;10815
Zimbabwe;Congo (Democratic Republic);2065.7
Zimbabwe;Congo (Democratic Republic);2065.7
Ireland;USA;1931.94
Ireland;USA;1931.94
Poland;Denmark;458078
Poland;Denmark;458078
Poland;Lithuania;28904
Poland;Lithuania;28904
Chile;Brazil;3546.8
Chile;Brazil;3546.8
Italy;Switzerland;161542.383
Italy;Switzerland;161542.383
Spain;Tunisia;2601.937
Spain;Tunisia;2601.937
Poland;Iceland;586
Poland;Iceland;586
Italy;Spain;16603.092
Italy;Spain;16424.066
Italy;Spain;179.026
Poland;Spain;7842080
Poland;Spain;7842080
Poland;Hungary;6278703
Poland;Hungary;4180575
Poland;Hungary;2098128
Poland;Slovakia;13094700
Poland;Slovakia;9490
Poland;Slovakia;11004352
Poland;Slovakia;2080858
Poland;North Macedonia;6292
Poland;North Macedonia;6292
Turkey;North Macedonia;3623
Turkey;North Macedonia;3623
Italy;Lebanon;32072.78
Italy;Lebanon;32072.78
Poland;Ukraine;2107603
Poland;Ukraine;2107603
Romania;Bulgaria;249994.1
Romania;Bulgaria;249994.1
Italy;Romania;16900.611
Italy;Romania;16900.611
Italy;Poland;41.215
Italy;Poland;41.215
Latvia;Japan;258.916
Latvia;Japan;258.916
France;Belgium;333461.86
France;Belgium;5951.663
France;Belgium;327510.197
Poland;Belgium;7605
Poland;Belgium;7605
Poland;Finland;573405
Poland;Finland;573405
Poland;Ireland;504626
Poland;Ireland;504626
Poland;Norway;1436206
Poland;Norway;1436206
Italy;Slovenia;12157.054
Italy;Slovenia;2966.172
Italy;Slovenia;8952.61
Italy;Slovenia;238.273
Poland;Slovenia;119350
Poland;Slovenia;119350
Poland;Sweden;1742486
Poland;Sweden;1702045
Poland;Sweden;40441
France;United Kingdom;2624509.579
France;United Kingdom;2624509.579
Poland;United Kingdom;1022888
Poland;United Kingdom;1022888
Spain;United Kingdom;530068.529
Spain;United Kingdom;530068.529
Italy;Portugal;596.325
Italy;Portugal;596.325
Spain;Portugal;435747.547
Spain;Portugal;204600.47
Spain;Portugal;231147.077
Zimbabwe;Zambia;137833.05
Zimbabwe;Zambia;137833.05
Romania;Moldova;77400.5
Romania;Moldova;77400.5
Italy;Latvia;300.095
Italy;Latvia;300.095
France;Austria;13019.988
France;Austria;13019.988
Poland;Austria;15614751
Poland;Austria;5491097
Poland;Austria;10118569
Poland;Austria;5085
Italy;France;2118.694
Italy;France;2118.694
Spain;France;136482.262
Spain;France;136482.262
Malawi;United Rep. of Tanzania;502389.011
Malawi;United Rep. of Tanzania;502389.011
Poland;Netherlands;770
Poland;Netherlands;770
Spain;Netherlands;35202.523
Spain;Netherlands;35202.523
France;Germany;35894.157
France;Germany;803.687
France;Germany;35090.47
Poland;Germany;32495527
Poland;Germany;34563
Poland;Germany;2862958
Poland;Germany;29598006
Spain;Germany;11.167
Spain;Germany;11.167
Switzerland;Germany;99048.67
Switzerland;Germany;99048.67
Italy;Czechia;990.441
Italy;Czechia;990.441
Poland;Czechia;14445079
Poland;Czechia;57201
Poland;Czechia;8368051
Poland;Czechia;6007222
Poland;Czechia;12605
Spain;Italy;3587372.414
Spain;Italy;3587372.414
France;Central African Republic;4121.472
France;Central African Republic;4121.472
Poland;Serbia;221728
Poland;Serbia;221728
Turkey;Turkmenistan;1052
Turkey;Turkmenistan;1052
Brazil;Paraguay;7413
Brazil;Paraguay;7413
Lesotho;South Africa;611.056
Lesotho;South Africa;13.92
Lesotho;South Africa;597.136
Brazil;Argentina;11882
Brazil;Argentina;11882
Zimbabwe;Congo (Democratic Republic);10.17
Zimbabwe;Congo (Democratic Republic);10.17
Poland;Denmark;567658
Poland;Denmark;567658
Spain;Venezuela;420034.32
Spain;Venezuela;420034.32
Poland;Lithuania;27136
Poland;Lithuania;27136
Italy;Switzerland;46875.308
Italy;Switzerland;46875.308
Poland;Iceland;309202
Poland;Iceland;309202
Spain;Morocco;2487.121
Spain;Morocco;2487.121
Italy;Spain;10008.469
Italy;Spain;10008.469
Italy;Hungary;251.037
Italy;Hungary;251.037
Poland;Hungary;4362626
Poland;Hungary;2445421
Poland;Hungary;1917205
Italy;Slovakia;147.98
Italy;Slovakia;147.98
Poland;Slovakia;7966455
Poland;Slovakia;20534
Poland;Slovakia;6803781
Poland;Slovakia;1142140
Italy;Egypt;13080.375
Italy;Egypt;13080.375
Poland;North Macedonia;6795
Poland;North Macedonia;6795
Italy;Greece;1197.053
Italy;Greece;1197.053
Turkey;Greece;6259
Turkey;Greece;6259
Italy;Ukraine;2947.709
Italy;Ukraine;2947.709
Turkey;Bulgaria;5498
Turkey;Bulgaria;343
Turkey;Bulgaria;5155
France;Belgium;284358.104
France;Belgium;283742.401
France;Belgium;338.24
France;Belgium;277.463
Poland;Finland;290932
Poland;Finland;290932
Poland;Ireland;1757210
Poland;Ireland;1757210
Poland;Norway;1284418
Poland;Norway;1284418
Italy;Slovenia;11113.034
Italy;Slovenia;6314.254
Italy;Slovenia;4576.81
Italy;Slovenia;221.97
Poland;Slovenia;90385
Poland;Slovenia;90385
Poland;Sweden;2503605
Poland;Sweden;2503605
France;United Kingdom;1315996.71
France;United Kingdom;1315996.71
Ireland;United Kingdom;955410.409
Ireland;United Kingdom;947013.865
Ireland;United Kingdom;8396.544
Poland;United Kingdom;1370605
Poland;United Kingdom;1370605
Spain;United Kingdom;226814.125
Spain;United Kingdom;226814.125
Italy;Portugal;850.885
Italy;Portugal;850.885
Spain;Portugal;299717.794
Spain;Portugal;226708.425
Spain;Portugal;73009.368
Zimbabwe;Zambia;234.81
Zimbabwe;Zambia;234.81
Poland;Moldova;579
Romania;Moldova;29309.44
Romania;Moldova;29309.44
Poland;Moldova;579
Turkey;Cyprus;238
Turkey;Cyprus;238
Poland;Austria;10763502
Poland;Austria;3984829
Poland;Austria;6778673
Spain;France;58886.051
Spain;France;58886.051
Turkey;Israel;59469
Turkey;Israel;59469
Malawi;United Rep. of Tanzania;94698.454
Malawi;United Rep. of Tanzania;30133.606
Malawi;United Rep. of Tanzania;64564.848
France;Netherlands;20290.436
France;Netherlands;15317.251
France;Netherlands;4332.379
France;Netherlands;640.806
Spain;Netherlands;43577.467
Spain;Netherlands;43577.467
Turkey;Syria;250
Turkey;Syria;250
France;Germany;26801.556
France;Germany;26801.556
Italy;Germany;3788.024
Italy;Germany;3788.024
Poland;Germany;35393584
Poland;Germany;424288
Poland;Germany;2016765
Poland;Germany;32952526
Poland;Germany;5
Switzerland;Germany;1830
Switzerland;Germany;1830
Italy;Czechia;60785.427
Italy;Czechia;60785.427
Poland;Czechia;11238606
Poland;Czechia;7564
Poland;Czechia;5956470
Poland;Czechia;5274572
Spain;Italy;3643952.298
Spain;Italy;3643952.298
Poland;Serbia;153115
Poland;Serbia;153115
Turkey;Azerbaijan;2451
Turkey;Azerbaijan;2451
Lesotho;South Africa;2467.588
Lesotho;South Africa;2467.588
Brazil;Argentina;17290
Brazil;Argentina;11830
Brazil;Argentina;5460
Spain;Argentina;2950.468
Spain;Argentina;2950.468
Zimbabwe;Congo (Democratic Republic);26513.2
Zimbabwe;Congo (Democratic Republic);26513.2
Ireland;Switzerland;12.998
Ireland;Switzerland;12.998
Italy;Spain;1546.762
Italy;Spain;1546.762
Poland;Spain;415488
Poland;Spain;415488
Poland;Hungary;3567432
Poland;Hungary;2940164
Poland;Hungary;627268
Italy;Slovakia;48.093
Italy;Slovakia;48.093
Poland;Slovakia;8576892
Poland;Slovakia;3763
Poland;Slovakia;8505819
Poland;Slovakia;67310
Spain;Slovakia;1527.265
Spain;Slovakia;1527.265
Ethiopia;Greece;1.135
Ethiopia;Greece;1.135
Italy;Greece;946.254
Italy;Greece;946.254
Turkey;Bulgaria;5344
Turkey;Bulgaria;5344
Italy;Poland;583.61
Italy;Poland;548.516
Italy;Poland;35.095
Ethiopia;Japan;10.131
Ethiopia;Japan;10.131
Poland;Japan;13
Poland;Japan;13
France;Belgium;1552933.45
France;Belgium;1415473.101
France;Belgium;137460.349
Poland;Finland;452925
Poland;Finland;452925
Italy;Ireland;6475.604
Italy;Ireland;6475.604
Poland;Ireland;3144415
Poland;Ireland;3144415
Estonia;Norway;100057.17
Estonia;Norway;100057.17
Poland;Norway;1089509
Poland;Norway;1089509
Italy;Slovenia;123387.414
Italy;Slovenia;113689.607
Italy;Slovenia;9697.808
Poland;Sweden;2483237
Poland;Sweden;2483237
Ireland;United Kingdom;39768.681
Italy;United Kingdom;531.618
Italy;United Kingdom;464.029
Ireland;United Kingdom;39768.681
Italy;United Kingdom;67.59
Poland;United Kingdom;591269
Poland;United Kingdom;591269
Spain;Portugal;69380.503
Spain;Portugal;46735.479
Spain;Portugal;22403.847
Spain;Portugal;241.178
Zimbabwe;Zambia;51487.4
Zimbabwe;Zambia;48987.4
Zimbabwe;Zambia;2500
Turkey;Qatar;227
Turkey;Qatar;227
Italy;Latvia;302.853
Italy;Latvia;302.853
Poland;Austria;13532114
Poland;Austria;6495333
Poland;Austria;7036781
Italy;France;25075.742
Italy;France;24715.697
Italy;France;360.045
Spain;France;51602.736
Spain;France;51602.736
Brazil;Peru;5350
Brazil;Peru;5350
Malawi;United Rep. of Tanzania;21948.896
Malawi;United Rep. of Tanzania;21948.896
France;Netherlands;2207.06
France;Netherlands;2207.06
France;Germany;428664.941
France;Germany;405731.27
France;Germany;22933.671
Italy;Germany;15942.047
Italy;Germany;10092.947
Italy;Germany;5849.1
Poland;Germany;28511524
Poland;Germany;483069
Poland;Germany;786842
Poland;Germany;27238553
Poland;Germany;3060
Italy;Czechia;8784.048
Italy;Czechia;8784.048
Poland;Czechia;16434378
Poland;Czechia;38910
Poland;Czechia;9888817
Poland;Czechia;6506651
Poland;Italy;9913945
Poland;Italy;9913945
Spain;Italy;2965115.328
Spain;Italy;2965115.328
Poland;Serbia;3377
Poland;Serbia;3377
Lesotho;South Africa;7743.563
Lesotho;South Africa;7743.563
Brazil;Argentina;10920
Brazil;Argentina;10920
France;Congo (Republic);45608.561
France;Congo (Republic);45608.561
Poland;Croatia;20294
Poland;Croatia;20294
Zimbabwe;Congo (Democratic Republic);26558.7
Zimbabwe;Congo (Democratic Republic);26558.7
Italy;USA;8561.901
Italy;USA;1766.243
Italy;USA;6795.657
Poland;Denmark;783294
Poland;Denmark;783294
Poland;Spain;403563
Poland;Spain;403563
Poland;Hungary;1105774
Poland;Hungary;409003
Poland;Hungary;696771
France;Cameroon;35165.369
France;Cameroon;35165.369
Poland;Slovakia;9202279
Poland;Slovakia;8963082
Poland;Slovakia;239197
Poland;North Macedonia;6869
Poland;North Macedonia;6869
Lithuania;Uzbekistan;19742
Lithuania;Uzbekistan;19742
Italy;Lebanon;22860.497
Italy;Lebanon;22860.497
Italy;Greece;2317.949
Italy;Greece;2317.949
Poland;Ukraine;54
Poland;Ukraine;54
Poland;Romania;7190
Poland;Romania;7190
Turkey;Romania;180
Turkey;Romania;180
France;Poland;10458.88
France;Poland;10458.88
Italy;Poland;16757.74
Lithuania;Poland;13886
Italy;Poland;16693.68
Lithuania;Poland;9230
Lithuania;Poland;4656
Italy;Poland;64.061
France;Belgium;288059.78
France;Belgium;56192.948
France;Belgium;231866.833
Italy;Belgium;143.81
Italy;Belgium;143.81
Poland;Belgium;8294
Poland;Belgium;8294
Poland;Finland;3113984
Poland;Finland;3113984
Poland;Ireland;2829255
Poland;Ireland;2829255
Poland;Norway;847156
Poland;Norway;847156
Turkey;Georgia;750
Turkey;Georgia;750
Italy;Slovenia;67893.82
Italy;Slovenia;58713.538
Italy;Slovenia;9180.282
Poland;Sweden;4215516
Poland;Sweden;4215516
France;United Kingdom;1386638.31
France;United Kingdom;1386638.31
Ireland;United Kingdom;10548057.64
Ireland;United Kingdom;10539021.17
Ireland;United Kingdom;396.13
Ireland;United Kingdom;8640.342
Poland;United Kingdom;1288294
Poland;United Kingdom;1288294
Switzerland;United Kingdom;3963.127
Switzerland;United Kingdom;3963.127
Spain;Portugal;22285.677
Spain;Portugal;22216.465
Spain;Portugal;69.212
Zimbabwe;Zambia;46475.85
Zimbabwe;Zambia;46475.85
Poland;Moldova;321
Poland;Moldova;321
Poland;Austria;15674625
Poland;Austria;6950346
Poland;Austria;8724279
Italy;France;641099.275
Italy;France;641099.275
Spain;France;102123.472
Spain;France;102123.472
Turkey;Israel;65357
Turkey;Israel;65357
Poland;Netherlands;40
Poland;Netherlands;40
Lithuania;Estonia;7496
Lithuania;Estonia;7496
France;Germany;30422.267
France;Germany;30422.267
Italy;Germany;8848.212
Italy;Germany;8848.212
Poland;Germany;28442892
Poland;Germany;367129
Poland;Germany;1397544
Poland;Germany;26678141
Poland;Germany;78
Spain;Germany;141693.965
Spain;Germany;141693.965
Italy;Czechia;18343.568
Italy;Czechia;18343.568
Poland;Czechia;19523862
Poland;Czechia;21535
Poland;Czechia;11678277
Poland;Czechia;7824050
Poland;Italy;131778
Poland;Italy;131778
Spain;Italy;6410406.736
Spain;Italy;6410406.736
Poland;Serbia;10731
Poland;Serbia;10731
Turkey;Serbia;590
Turkey;Serbia;590
Turkey;Iraq;13355
Turkey;Iraq;1734
Turkey;Iraq;11621
Lesotho;South Africa;4234.425
Lesotho;South Africa;4234.425
Brazil;Argentina;10920
Brazil;Argentina;10920
Poland;Kazakhstan;87
Poland;Kazakhstan;87
Zimbabwe;Congo (Democratic Republic);2679725
Zimbabwe;Congo (Democratic Republic);2679725
Poland;Denmark;942344
Poland;Denmark;942344
Poland;Lithuania;585
Poland;Lithuania;585
Poland;Switzerland;1
Poland;Switzerland;1
Italy;Spain;24601.197
Italy;Spain;24601.197
Poland;Spain;449244
Poland;Spain;449244
Poland;Hungary;752412
Poland;Hungary;752412
Poland;Slovakia;9298756
Poland;Slovakia;8112533
Poland;Slovakia;1186223
Poland;North Macedonia;6940
Poland;North Macedonia;6940
Italy;Greece;1713.437
Italy;Greece;1713.437
Turkey;Greece;3085
Turkey;Greece;3085
Italy;Poland;52.966
Lithuania;Poland;4816
Italy;Poland;52.966
Lithuania;Poland;2443
Lithuania;Poland;2373
France;Belgium;89314.567
France;Belgium;1837.906
France;Belgium;87476.661
Italy;Ghana;18438.649
Italy;Ghana;18438.649
Poland;Finland;2087120
Poland;Finland;2087120
Italy;Ireland;4037.303
Italy;Ireland;4037.303
Poland;Ireland;3941397
Poland;Ireland;3941397
Poland;Norway;1444793
Poland;Norway;1444793
Italy;Slovenia;75130.379
Italy;Slovenia;75121.11
Italy;Slovenia;9.269
Poland;Sweden;2617191
Poland;Sweden;2617191
France;United Kingdom;1276400.781
France;United Kingdom;1276400.781
Ireland;United Kingdom;8519.517
Italy;United Kingdom;875498.858
Italy;United Kingdom;875498.858
Ireland;United Kingdom;8519.517
Poland;United Kingdom;1020723
Poland;United Kingdom;1020723
Spain;Portugal;29698.156
Spain;Portugal;9299.7
Spain;Portugal;20178.689
Spain;Portugal;219.768
